DroneID,px,py,pz,vx,vy,vz,thrustZ
0,398.55087688316536,899.364774573002,189.5128247675032,-0.9749244459343185,3.1871003445606365,-0.4555821935851039,17.58693133156324
0,398.49276609499856,899.6621933789894,189.48566959619285,-0.5811078816677295,2.974188059873764,-0.2715517131033308,17.429898987868086
0,398.47099846900295,899.9346436447584,189.4754975845651,-0.2176762599562167,2.7245026576893494,-0.10172011627754543,17.235318781076447
0,398.4821327537335,900.1793396759501,189.48070063581966,0.11134284730518973,2.4469603119174814,0.052030512545707785,17.011087420721044
0,398.52243672635143,900.3943480036291,189.499534682224,0.4030397261792733,2.1500832767895903,0.18834046404356694,16.764852323722458
0,398.58799287402974,900.5785351496164,189.53016907003408,0.6555614767831983,1.8418714598728712,0.30634387810078456,16.50388525726262
0,398.6747965084751,900.731504963706,189.5707324084104,0.8680363444537097,1.5296981408964823,0.40563338376321895,16.234976972746594
0,398.7788451584101,900.853527898352,189.61935434252504,1.0404864993502974,1.2202293464596543,0.4862193411463939,15.964352699123946
0,398.8962183825172,900.9454644953354,189.6742028501503,1.1737322410709137,0.9193659698335552,0.5484850762524367,15.69760796070528
0,399.0231474284025,901.0086852320671,189.7335167932925,1.2692904588532448,0.6322073673175654,0.5931394314221178,15.43966383517046
0,399.15607442749206,901.0449887189062,189.79563357996702,1.3292699908950605,0.36303486839026444,0.6211678667452598,15.194740472989341
0,399.29170105812887,901.0565200594376,189.85901190446359,1.3562663063678424,0.1153134053140607,0.6337832449656953,14.966347459981058
0,399.42702682700184,901.0456909891236,189.9222496362579,1.3532576887294996,-0.10829070314029574,0.6323773179433039,14.7572894191607
0,399.55937731065495,901.0151031998606,189.98409701726902,1.3235048365313185,-0.3058778926300536,0.6184738101111041,14.569685114311334
0,399.68642286317197,900.9674760441218,190.04346540396023,1.2704555251703207,-0.47627155738830496,0.5936838669121152,14.404998233026276
0,399.8061884328238,900.905579597446,190.0994318546585,1.1976556965177592,-0.6189644667579087,0.5596645069827776,14.264077987751147
0,399.9170552397229,900.8321738464667,190.15123991352246,1.1086680689911101,-0.7340575097929388,0.5180805886395832,14.147207675550362
0,400.01775514909167,900.7499545653292,190.19829698117047,1.0069990936874758,-0.8221928113750381,0.47057067648020223,14.054159376473244
